Date,daily_returns,realized_volatility
2024-12-21,-1.1734682554920792,0.44412678130063654
2024-12-22,-0.5543692161481317,0.4438761135972031
2024-12-23,1.2091960596392504,0.5636851795821705
2024-12-24,0.6262747347103143,0.36080356853459833
2024-12-25,-0.0192847013211324,0.36094770822091243
2024-12-26,-1.390923202176955,0.2584442875353417
2024-12-27,-0.04960173188734405,0.25852834297450067
2024-12-28,0.5791813292415673,0.3053492717015212
2024-12-29,-0.4473661782430292,0.03167565467846907
2024-12-30,0.031046866307273616,0.008845576894680452
2024-12-31,-0.2379764628421829,-0.25394251347376345
2025-01-01,0.15551840416909266,-0.2711108614557758
2025-01-02,0.8277694292109304,-0.1896857555724493
2025-01-03,1.2775347013286884,-0.02090845627574298
2025-01-04,0.39992710047427865,-0.04165097883904626
2025-01-05,-0.2187127700098262,-0.052583772287934406
2025-01-06,0.4111187236444078,-0.06378418143497505
2025-01-07,-2.4731494493760415,0.08068939554955436
2025-01-08,-0.5089384275673927,-0.10383280536547414
2025-01-09,-0.9728059293975156,-0.06295954485488806
2025-01-10,0.4090339538678245,-0.1406574129557966
2025-01-11,0.10308491435429255,-0.16236778942468058
2025-01-12,-0.17476112681163347,-0.2996183649118374
2025-01-13,-1.2019837792641497,-0.24795510564972714
2025-01-14,0.7964934735096847,-0.1710220128359907
2025-01-15,2.0368480724513898,0.037820371831349786
2025-01-16,-1.239151080643473,0.1573530008320037
2025-01-17,1.4418179873238908,0.2860393858652544
2025-01-18,-1.4517312525526782,0.41995100755985837
2025-01-19,-0.8892012569618037,0.4674059601965668
2025-01-20,0.6027089244309766,0.4943410293650396
2025-01-21,0.41294512764681457,0.5051155931312281
2025-01-22,-0.7985221549001235,0.4885135278081409
2025-01-23,0.8269330099172828,0.41682173557685115
2025-01-24,-0.2507644763351144,0.3974147279189343
2025-01-25,0.039186465135999236,0.3995908893137802
2025-01-26,-0.7473579622847956,0.3988048443692995
2025-01-27,-0.5483323280867907,0.011290500492891264
2025-01-28,-0.969540849515489,0.05651037081422183
2025-01-29,0.3131578408699825,0.009154160950668474
2025-01-30,1.241933592150687,0.12207648518245452
2025-01-31,0.4271375034718431,0.13589882672330222
2025-02-01,-1.6309967116253725,0.32019936348888783
2025-02-02,-2.379666104215318,0.590401119098902
2025-02-03,0.13321099442388157,0.536214011361218
2025-02-04,-1.551077432598976,0.2859521771925977
2025-02-05,0.5367697198990931,0.2744701901545737
2025-02-06,-1.0758797998615652,0.08294298254842357
2025-02-07,-0.7521151018327564,0.00243436525106464
2025-02-08,0.08380293985668974,-0.009098231817505176
2025-02-09,-0.0692628910637296,-0.07324203420066387
2025-02-10,0.33313245381120427,-0.08261422359997993
2025-02-11,-0.6734022475269174,-0.09082729623440591
2025-02-12,1.4836660734415166,0.06474245473995978
2025-02-13,-0.683627176321434,0.07509465317469675
2025-02-14,0.5214250589890684,0.11917049454970882
2025-02-15,-0.3796219251317585,0.10380789869760693
2025-02-16,-0.35891571061200855,0.09866331271878419
2025-02-17,0.8513814024165596,0.14538226907061944
2025-02-18,-0.8197785909379989,0.15284742363053272
2025-02-19,0.48145746083421137,0.02116193784059891
2025-02-20,0.23686571798762196,0.0026035755067961427
2025-02-21,-0.8941958810075988,-0.11723002851426093
2025-02-22,1.122941063044364,-0.4075521995187074
2025-02-23,0.5792010520973798,-0.3725439455015005
2025-02-24,-3.2291653884846534,0.25729438193664
2025-02-25,-0.2655146782038841,0.22308192765396961
2025-02-26,-1.9383310437003498,0.38511114050696194
2025-02-27,-0.35627350361645244,0.36595843733560673
2025-02-28,-0.8898689131956353,0.3904718470137601
2025-03-01,-0.30819906179050893,0.38831942986724133
2025-03-02,3.9847691336423328,1.4033679243755932
2025-03-03,-4.388616516154832,2.234779097985586
2025-03-04,0.305202595430954,2.112013889683783
2025-03-05,0.9443929622869291,2.171174184519215
2025-03-06,-0.5465383945630795,2.147268207144705
2025-03-07,-0.8755991901660042,2.1613368953067122
2025-03-08,0.828948335510032,2.2157735454292107
2025-03-09,-2.509838009833568,2.3560396001733857
2025-03-10,-2.277805747000862,2.488184112091758
2025-03-11,0.8966569291124363,2.5283579736328496
2025-03-12,-0.19536990543119956,2.5102763892601554
2025-03-13,-0.7369351293093042,2.5061596270395192
2025-03-14,0.7035504931104853,2.457130470001589
2025-03-15,0.40015871608799713,2.442143572356552
2025-03-16,-0.7863646249516846,2.1176819994791374
2025-03-17,0.5862503997813605,2.158340838109222
2025-03-18,0.05516419049891635,2.0458004926217446
2025-03-19,1.8729370370259688,2.2351800802777615
2025-03-20,-1.108624531019142,2.2512156148883564
2025-03-21,-0.28480569228243,2.2509340311669677
2025-03-22,0.19773251774936632,1.412584821780431
2025-03-23,0.3453257551531923,0.40124219509954406
2025-03-24,1.0275552245998825,0.4762923380594451
2025-03-25,-0.1665486870705374,0.4016657918224553
2025-03-26,-0.8609577059975383,0.42632008703294555
2025-03-27,-0.12908696125022984,0.3873645843386302
2025-03-28,-1.59604175637218,0.45949625593395493
2025-03-29,-1.085361162529552,0.1306806120230281
2025-03-30,-0.3683009875924461,-0.24819653648453102
2025-03-31,0.2513321913479741,-0.323570654182052
2025-04-01,1.2912311999940733,-0.16526018614208468
2025-04-02,-1.7269025065164691,0.0276913385867965
2025-04-03,0.3031221323742427,-0.009463619987930461
2025-04-04,-0.03413606458879992,-0.02925425411176421
2025-04-05,-0.18066727754494566,-0.06750543542970501
2025-04-06,-3.756158300614147,0.7857601885219633
2025-04-07,-0.42936267275767986,0.7784245525240717
2025-04-08,-1.5902546434501532,0.5344984071377594
2025-04-09,3.8684276424041735,1.5358710132582631
2025-04-10,-2.5906638062094416,1.7925525830892628
2025-04-11,0.8314106392644518,1.8442192909805966
2025-04-12,1.4016882689674628,1.959891198550215
2025-04-13,-0.8660584076374885,1.8888722888197975
2025-04-14,0.4503881107215506,1.9174600123950676
2025-04-15,-0.6468898287145753,1.909146079422854
2025-04-16,-0.223808503549664,1.9077728785119972
2025-04-17,0.05340823297466788,1.8339553825219082
2025-04-18,0.0890446312048192,1.8033299099698519
2025-04-19,0.4141868627713505,1.8179690578342882
2025-04-20,-0.49176768501648127,1.8142417021666846
2025-04-21,-0.17313542813932192,1.703483512189637
2025-04-22,3.2714877609450665,2.1265225219282478
2025-04-23,0.6185318260105082,2.1395910113873393
2025-04-24,-0.45872030130001784,2.148465610015569
2025-04-25,0.24949477026348987,2.1501398623591403
2025-04-26,0.5499637342444748,1.4484634359488582
2025-04-27,-0.4968568962968664,1.453188299187408
2025-04-28,0.06878854289755384,1.275483836954097
2025-04-29,-0.023966657175979105,0.46866339850781713
2025-04-30,-0.1173778851162232,-0.09130202353012828
2025-05-01,0.7146030899699548,-0.10197908674159661
2025-05-02,0.026401181640902584,-0.22602234495965257
2025-05-03,-0.17055066685123746,-0.31090669286403005
2025-05-04,-0.4334388933550716,-0.2862895835708196
2025-05-05,0.15099502627302194,-0.3455021445675269
2025-05-06,-0.1036330780981445,-0.3531943285051833
2025-05-07,-0.08555724537853948,-0.34808688689028294
2025-05-08,6.370915664045219,1.8991126414049153
2025-05-09,1.820205703224279,1.9754462071158618
2025-05-10,2.93636886099368,2.151721782116624
2025-05-11,-0.8499401962837968,2.2246144149800626
2025-05-12,-0.19112881185176753,1.9379465521328918
2025-05-13,2.131625708680982,2.0495190150266667
2025-05-14,-0.7968144422437774,2.0866582799746243
2025-05-15,-0.7402510604544194,2.1576442138691427
2025-05-16,-0.15098062731895545,2.177424944179283
2025-05-17,-0.730101797104053,2.200098393698888
2025-05-18,0.23733126089094536,2.1950555919755965
2025-05-19,0.3342855924355808,2.183971738751504
2025-05-20,-0.0872220576619178,2.182331531703909
2025-05-21,0.2984576929093607,2.1824125591577697
2025-05-22,1.2569211390135675,2.1945352662943045
2025-05-23,-1.5469356546780821,2.3583230223406364
2025-05-24,0.019606978974316763,2.3310752008374642
2025-05-25,0.21575205202686662,2.329247138958216
2025-05-26,0.11312688065169223,2.319694745714549
2025-05-27,1.1035445193138684,2.314775808387948
2025-05-28,0.18179899709103073,0.47080504819539
2025-05-29,-0.5717288804895602,0.33599749468776846
2025-05-30,-1.1747211545622434,-0.1921154811271199
2025-05-31,-0.03918875754209461,-0.25116252401152517
2025-06-01,0.05408817125518556,-0.2541013821044216
2025-06-02,0.7906992143248879,-0.6379870613614411
2025-06-03,-0.18485628994711695,-0.6961118378842659
2025-06-04,0.1446797927933952,-0.7523603377627979
2025-06-05,-2.194231522378684,-0.2908213151387256
2025-06-06,0.7108534735562949,-0.2796468350315068
2025-06-07,0.5551863712829432,-0.2567381363588575
2025-06-08,-0.2119125690416206,-0.2640817266072285
2025-06-09,1.9672015542762993,0.04975353716487286
2025-06-10,1.416035480840168,0.17903433315661543
2025-06-11,-0.4465468264470952,0.09686052633903541
2025-06-12,-1.317914438642233,0.04396262759976988
2025-06-13,-0.8298463805493396,0.10216772095013087
2025-06-14,-0.5533116402595433,0.1214725845233054
2025-06-15,0.12596054124563633,0.12175420798365273
2025-06-16,-0.10109771525935132,0.017606785407530117
2025-06-17,-0.3741357183093931,0.01745911405063594
2025-06-18,0.10783795935776813,0.002611202586235853
